"","geneNames","feature","id","fc","pval","qval","logFC"
"250","OSM","gene","MSTRG.25329",2.16803492430535,1.76294288856127e-06,3.12407390783285e-05,1.11638799687459
"251","CPN1","gene","MSTRG.5060",2.16208850331894,0.0111469761339282,0.0282129144542726,1.11242557981909
"252","BCL2A1","gene","MSTRG.13279",2.16015572821002,0.000107219190670471,0.00066354303585043,1.11113532174885
"253","IFITM2","gene","MSTRG.5499",2.15946720362503,6.55782396941085e-07,1.60549828752159e-05,1.11067540613659
"254","LINC01485","gene","MSTRG.31583",2.1566340967022,0.00524444107246225,0.0151595502089639,1.10878142376199
"255","NDUFA4L2","gene","MSTRG.8663",2.15654627402214,0.00154302826756858,0.00561354645129778,1.10872267298686
"256","CSE1L","gene","MSTRG.24050",2.15528064632819,5.88760614705919e-08,3.4901251058557e-06,1.10787573971063
"257","TOMM34","gene","MSTRG.23970",2.14825325660174,5.46363517772708e-06,6.93525343538009e-05,1.10316408201317
"258","SLC10A1","gene","MSTRG.11422",2.14819938617798,0.0273585926313045,0.058291122924352,1.10312790398461
"259","CDC25B","gene","MSTRG.23442",2.14757916676221,1.45664493008679e-05,0.000140584293335153,1.10271131478171
"260","SERPINA6","gene","MSTRG.11760",2.14330732082897,0.0442442309773847,0.085742470851958,1.09983872749827
"261","ADAM12","gene","MSTRG.5406",2.14141512472241,4.97779646035923e-06,6.46615206496942e-05,1.09856449694939
"262","NELFCD","gene","MSTRG.24197",2.14108832989656,7.54080469711482e-06,8.70173095384456e-05,1.09834431486172
"263","APOC1P1","gene","MSTRG.19874",2.13912450552236,0.0309037941862049,0.0643553137208446,1.09702045551472
"264","PROX1","gene","MSTRG.3407",2.13505613109872,0.00016070342796537,0.000928137800088816,1.09427399911662
"265","GRINA","gene","MSTRG.37480",2.13301982908935,8.14836151885601e-08,4.23224132205845e-06,1.09289737739715
"266","ACSM2A","gene","MSTRG.14226",2.12818665855874,0.0199073782390502,0.0450277673979524,1.08962469198911
"267","LINC01614","gene","MSTRG.22938",2.128102919344,3.5899451010124e-05,0.000279489192597486,1.08956792416463
"268","CDCA5","gene","MSTRG.6482",2.12250513042913,1.67426632586842e-05,0.000155049616953224,1.08576804100362
"269","SP5","gene","MSTRG.22427",2.12027643747599,0.000830367312858682,0.00342288368498542,1.08425237279613
"270","PHGDH","gene","MSTRG.2044",2.12017094239812,0.00440223634063575,0.0131920236042967,1.08418058922611
"271","PFDN4","gene","MSTRG.24141",2.11994815169544,2.13438662932663e-06,3.52452732534649e-05,1.08402898072877
"272","PKMYT1","gene","MSTRG.13888",2.1102943235227,0.000521354075307623,0.00237456041007895,1.07744422617149
"273","IER5L","gene","MSTRG.38924",2.10746183122121,2.95395379146246e-06,4.40565419881208e-05,1.07550650238609
"274","ENC1","gene","MSTRG.30449",2.10687599089018,7.7497028905249e-08,4.16023072669282e-06,1.0751054007272
"275","APLN","gene","MSTRG.40385",2.10284172358589,2.94750491043327e-05,0.000239700294874929,1.07234026557563
"276","CRHBP","gene","MSTRG.30497",2.09940459444162,0.0430562733986053,0.083997855120099,1.06998022768072
"277","TPD52L1","gene","MSTRG.33339",2.09564436351219,1.51478474956779e-05,0.000144523335828861,1.06739390841641
"278","FJX1","gene","MSTRG.6105",2.08934966314467,2.65917298958307e-07,8.56527179679636e-06,1.06305395486108
"279","RUBCNL","gene","MSTRG.10109",2.08773154463073,0.00126465652787822,0.00479969416072857,1.06193621184567
"280","MAP3K20","gene","MSTRG.22466",2.07350596041609,1.06169491885799e-05,0.000111296887454431,1.05207219436245
"281","SPHK1","gene","MSTRG.17441",2.07230422948431,0.000145142360174599,0.000854751629913753,1.05123581680299
"282","SLC13A5","gene","MSTRG.15687",2.06274050507323,0.0165580971684409,0.0387972429239673,1.0445623400847
"283","RNU1-70P","gene","MSTRG.27632",2.0608857489467,0.0322001892942543,0.0663550045135524,1.04326452719798
"284","ATP6V1C2","gene","MSTRG.20615",2.06042778243539,0.000173431076121,0.00098460287162909,1.04294389834387
"285","SLC22A7","gene","MSTRG.32669",2.05968148720703,0.0242550189639912,0.0528747641331882,1.04242125374088
"286","CCN4","gene","MSTRG.37357",2.05931870270162,1.01622887904718e-06,2.16962818643412e-05,1.04216712051238
"287","IGFBP2","gene","MSTRG.22955",2.05916564937267,0.0100260295827426,0.0259552146901502,1.04205989209537
"288","BOP1","gene","MSTRG.37495",2.05672481883079,5.00724887442239e-06,6.49718359505607e-05,1.04034878021889
"289","C3","gene","MSTRG.18761",2.05644698319604,0.0287914761040575,0.0607565699210668,1.04015387851659
"290","INHBE","gene","MSTRG.8667",2.05557900527077,0.0204016122796546,0.0458868893305144,1.03954482231388
"291","PMAIP1","gene","MSTRG.18314",2.05531526733102,4.10151546059723e-09,6.38633300651392e-07,1.0393597076439
"292","UCA1","gene","MSTRG.19110",2.05376118855075,0.00131843280061017,0.00495547416978615,1.03826843476036
"293","SLC19A2","gene","MSTRG.2798",2.05357983202425,4.573884602177e-07,1.24242398834676e-05,1.03814103255038
"294","ANXA3","gene","MSTRG.28874",2.0480079277243,1.96577870670289e-06,3.36603573854492e-05,1.03422129994065
"295","CFHR5","gene","MSTRG.3095",2.04658379104093,0.0273172231107964,0.0582136006364746,1.03321773467475
"296","FAM89A","gene","MSTRG.3633",2.04217586375638,1.26430902858132e-07,5.50917941633309e-06,1.03010711050775
"297","DDX21","gene","MSTRG.4589",2.04044707440508,1.27272212591123e-06,2.48407642880348e-05,1.02888529011888
"298","PLEKHS1","gene","MSTRG.5244",2.03813633162704,4.13708963029613e-05,0.000313516759913032,1.02725055708956
"299","ADAMTSL2","gene","MSTRG.39019",2.03710302649521,0.00314856957184073,0.0100605498992252,1.02651894645747
"300","CKS2","gene","MSTRG.38332",2.03674806190856,5.99560183256465e-06,7.42488209975503e-05,1.02626753537786
"301","MORC4","gene","MSTRG.40216",2.03439306812378,8.68769849120543e-05,0.000559288550056764,1.0245984513913
"302","KPNA2","gene","MSTRG.17270",2.02830787835974,1.72877312110131e-06,3.07962409523028e-05,1.02027665671516
"303","CKMT2","gene","MSTRG.30563",2.0268420211879,0.0318918964755724,0.0659057807541559,1.01923364473437
"304","PPM1H","gene","MSTRG.8726",2.02374927268222,1.24254718192329e-06,2.44966412488333e-05,1.01703056203596
"305","RPL22L1","gene","MSTRG.27627",2.02091946272445,2.14629257822008e-05,0.000187187488636699,1.01501182887093
"306","PAUPAR","gene","MSTRG.6044",2.02023701436086,1.22224581566854e-08,1.27424659036168e-06,1.01452455999888
"307","PYCR1","gene","MSTRG.17627",2.01847036106285,4.79849881636074e-05,0.000351328333401008,1.01326240264127
"308","MASP2","gene","MSTRG.295",2.01810738483158,0.02269358011962,0.0500333820736318,1.01300294324611
"309","IL6","gene","MSTRG.34160",2.01691422242497,0.00019472380327834,0.00108233440013539,1.0121497287136
"310","CDC6","gene","MSTRG.16526",2.01245473550629,5.49677870109733e-07,1.42331223218214e-05,1.00895633423595
"311","COL6A3","gene","MSTRG.23248",2.01094855572298,0.000568838635034874,0.00255201597385219,1.00787617495373
"312","TNFAIP6","gene","MSTRG.22251",2.00710666935386,1.17237205187193e-05,0.000119990892390538,1.00511729196631
"313","TNFRSF11B","gene","MSTRG.37211",2.00503687267269,4.79662345099774e-05,0.000351328333401008,1.00362876811804
"314","C2CD4A","gene","MSTRG.12914",2.00028729165906,6.21566935810058e-05,0.000430325524849376,1.00020722224296
